conglome,vivienda,hogar,age,fac500a,d544t,educ,male,raza,exper,pea,ing_lab,ing_total,ln_ing,ln_ing_lab
007367,113,11,58,237.93976,1245.0,1,0,Blanco,43.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007367,113,11,23,280.2624,1245.0,4,1,Otros,5.0,PEA Ocupada,305.91666,305.91666,5.723313,5.723313
007367,113,11,27,287.14236,1245.0,1,0,Mestizo,10.0,PEA Ocupada,399.75,399.75,5.9908395,5.9908395
007367,147,11,24,280.2624,1245.0,1,1,Mestizo,9.0,PEA Ocupada,1538.4166,1538.4166,7.338509,7.338509
007368,005,11,60,286.096,1245.0,2,1,Otros,49.0,PEA Ocupada,409.75,409.75,6.0155473,6.0155473
007368,017,11,53,286.096,1040.0,4,1,Mestizo,31.0,PEA Ocupada,1441.0,1527.6666,7.3314967,7.2730927
007368,017,11,49,250.89935,1040.0,5,0,Otros,25.0,PEA Ocupada,1978.6666,2065.3333,7.633047,7.5901785
007368,017,11,30,310.24588,1245.0,4,1,Mestizo,8.0,PEA Ocupada,1864.25,1864.25,7.530614,7.530614
007368,017,11,19,295.52713,1245.0,1,1,Mestizo,2.0,PEA Ocupada,265.33334,265.33334,5.580987,5.580987
007368,032,11,40,302.7818,1245.0,4,0,Blanco,18.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007368,048,11,38,310.24588,1245.0,3,1,Blanco,18.0,PEA Ocupada,1761.4166,1761.4166,7.4738736,7.4738736
007368,079,11,60,250.89935,1245.0,1,0,Mestizo,43.0,PEA Ocupada,245.83333,245.83333,5.504654,5.504654
007368,079,11,33,310.24588,1769.0,4,1,Mestizo,14.0,PEA Ocupada,896.6667,1044.0834,6.950895,6.798684
007368,123,11,48,250.89935,832.0,3,0,Mestizo,28.0,PEA Ocupada,460.91666,530.25,6.273349,6.1332173
007368,123,11,46,250.89935,1040.0,4,0,Mestizo,23.0,PEA Ocupada,1864.25,1950.9166,7.5760546,7.530614
007369,001,11,55,319.78867,1245.0,2,0,Mestizo,44.0,PEA Ocupada,336.41666,336.41666,5.8183503,5.8183503
007369,001,11,32,385.91647,1245.0,3,0,Mestizo,13.0,PEA Ocupada,302.08334,302.08334,5.710703,5.710703
007369,001,11,35,395.42993,1245.0,1,1,Otros,18.0,PEA Ocupada,1132.3334,1132.3334,7.032036,7.032036
007369,032,11,72,255.22362,1245.0,4,1,Mestizo,50.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007369,032,11,62,319.78867,1245.0,1,0,Mestizo,45.0,PEA Ocupada,351.25,351.25,5.8614984,5.8614984
007369,032,11,41,385.91647,1245.0,3,0,Mestizo,21.0,PEA Ocupada,451.58334,451.58334,6.11276,6.11276
007369,032,11,17,376.66986,1245.0,1,1,Mestizo,0.0,PEA Ocupada,645.0833,645.0833,6.4693794,6.4693794
007369,048,11,56,364.64926,1245.0,1,1,Otros,39.0,PEA Ocupada,1095.5834,1095.5834,6.999042,6.999042
007369,079,11,50,364.64926,1005.0,3,1,Mestizo,30.0,PEA Ocupada,2321.4167,2405.1667,7.7853746,7.749933
007369,079,11,46,319.78867,1245.0,4,0,Mestizo,27.0,PEA Ocupada,116.083336,116.083336,4.754308,4.754308
007369,126,11,47,364.64926,1245.0,1,1,Mestizo,30.0,PEA Ocupada,1141.25,1141.25,7.0398793,7.0398793
007369,126,11,41,385.91647,1245.0,1,0,Mestizo,24.0,PEA Ocupada,104.25,104.25,4.646792,4.646792
007370,036,11,51,349.87894,1245.0,4,1,Mestizo,29.0,PEA Ocupada,1815.3334,1815.3334,7.5040245,7.5040245
007370,036,11,37,370.2847,1245.0,4,0,Mestizo,19.0,PEA Ocupada,461.0,461.0,6.133398,6.133398
007370,052,11,58,306.83545,622.0,3,0,Mestizo,38.0,PEA Ocupada,2060.0833,2111.9165,7.655351,7.6305017
007370,085,11,45,306.83545,1040.0,3,0,Mestizo,23.0,PEA Ocupada,1843.75,1930.4166,7.565491,7.519557
007370,085,11,56,349.87894,1245.0,1,1,Mestizo,39.0,PEA Ocupada,802.14813,802.14813,6.6872935,6.6872935
007370,085,11,41,379.4128,1040.0,3,1,Mestizo,19.0,PEA Ocupada,2048.6667,2135.3335,7.666378,7.6249447
007370,085,11,35,370.2847,1049.0,3,0,Mestizo,13.0,PEA Ocupada,1536.5,1623.9166,7.3925962,7.337262
007370,101,11,79,244.88565,1245.0,3,1,Blanco,57.0,PEA Ocupada,168.0,168.0,5.123964,5.123964
007370,101,11,48,306.83545,1040.0,4,0,Mestizo,26.0,PEA Ocupada,2048.6667,2135.3335,7.666378,7.6249447
007370,101,11,46,306.83545,1040.0,4,0,Mestizo,24.0,PEA Ocupada,2432.75,2519.4167,7.831783,7.7967777
007370,101,11,45,306.83545,1040.0,4,0,Mestizo,23.0,PEA Ocupada,2355.9167,2442.5835,7.800812,7.764685
007370,133,11,27,379.4128,1245.0,3,1,Otros,7.0,PEA Ocupada,1911.3334,1911.3334,7.5555563,7.5555563
007370,133,11,30,379.4128,1245.0,3,1,Mestizo,10.0,PEA Ocupada,994.5833,994.5833,6.9023237,6.9023237
007371,004,11,47,271.31842,1245.0,4,1,Mestizo,27.0,PEA Ocupada,719.0833,719.0833,6.577977,6.577977
007371,004,11,42,294.2209,1245.0,4,1,Mestizo,20.0,PEA Ocupada,2067.0833,2067.0833,7.633894,7.633894
007371,042,11,56,237.93976,1245.0,1,0,Otros,39.0,PEA Ocupada,958.25,958.25,6.8651085,6.8651085
007371,042,11,22,280.2624,1245.0,1,1,Mestizo,5.0,PEA Ocupada,399.5,399.5,5.990214,5.990214
007371,062,11,58,271.31842,1245.0,2,1,Otros,50.0,PEA Ocupada,441.58334,441.58334,6.090367,6.090367
007371,062,11,60,237.93976,1245.0,2,0,Otros,49.0,PEA Ocupada,110.666664,110.666664,4.7065225,4.7065225
007371,062,11,39,287.14236,1092.0,3,0,Otros,19.0,PEA Ocupada,1024.3334,1115.3334,7.0169086,6.9317975
007371,062,11,35,294.2209,520.0,4,1,Otros,13.0,PEA Ocupada,977.1667,1020.5,6.928048,6.8846574
007371,119,11,31,294.2209,1245.0,2,1,Blanco,19.0,PEA Ocupada,1289.4166,1289.4166,7.1619453,7.1619453
007371,157,11,33,287.14236,1245.0,2,0,Otros,24.0,PEA Ocupada,1418.6666,1418.6666,7.2574725,7.2574725
007372,016,11,44,368.6028,2436.0,1,1,Mestizo,27.0,PEA Ocupada,1223.75,1426.75,7.2631545,7.1096754
007372,055,11,51,298.09326,1245.0,2,0,Mestizo,40.0,PEA Ocupada,927.5833,927.5833,6.8325825,6.8325825
007372,076,11,40,368.6028,1245.0,1,1,Otros,23.0,PEA Ocupada,2442.5,2442.5,7.8007774,7.8007774
007372,096,11,59,298.09326,1245.0,0,0,Otros,53.0,PEA Ocupada,1178.25,1178.25,7.0717854,7.0717854
007372,096,11,39,368.6028,1245.0,1,1,Mestizo,24.0,PEA Ocupada,1163.25,1163.25,7.0589733,7.0589733
007372,096,11,34,359.73477,1245.0,2,0,Otros,22.0,PEA Ocupada,118.25,118.25,4.772801,4.772801
007372,096,11,36,368.6028,1245.0,1,1,Mestizo,22.0,PEA Ocupada,1058.9166,1058.9166,6.9650016,6.9650016
007372,115,11,34,368.6028,1245.0,2,1,Mestizo,26.0,PEA Ocupada,753.9167,753.9167,6.625282,6.625282
007373,003,11,55,298.09326,1245.0,1,0,Otros,41.0,PEA Ocupada,300.5,300.5,5.7054477,5.7054477
007373,003,11,23,424.7363,305.0,1,0,Mestizo,9.0,PEA Ocupada,911.1667,936.5834,6.8422384,6.814726
007373,003,11,20,351.11548,1245.0,1,1,Otros,3.0,PEA Ocupada,793.3333,793.3333,6.6762433,6.6762433
007373,035,11,35,368.6028,1245.0,2,1,Otros,25.0,PEA Ocupada,646.25,646.25,6.4711866,6.4711866
007373,051,11,44,368.6028,1245.0,2,1,Otros,33.0,PEA Ocupada,743.25,743.25,6.6110325,6.6110325
007373,083,11,62,339.9104,812.0,1,1,Mestizo,45.0,PEA Ocupada,1540.6666,1608.3333,7.3829536,7.3399706
007373,083,11,64,298.09326,1245.0,1,0,Mestizo,48.0,PEA Ocupada,490.91666,490.91666,6.1962743,6.1962743
007373,083,11,42,368.6028,203.0,1,1,Mestizo,27.0,PEA Ocupada,1292.5,1309.4166,7.177337,7.164334
007373,083,11,32,368.6028,1245.0,1,1,Mestizo,15.0,PEA Ocupada,1485.45,1485.45,7.303473,7.303473
007373,099,11,20,424.7363,1245.0,1,0,Mestizo,7.0,PEA Ocupada,807.1667,807.1667,6.69353,6.69353
007373,099,11,25,359.73477,508.0,1,0,Mestizo,8.0,PEA Ocupada,1502.5834,1544.9167,7.3427253,7.314941
007373,099,11,21,351.11548,203.0,2,1,Otros,9.0,PEA Ocupada,1421.75,1438.6666,7.271472,7.2596436
007373,131,11,28,368.6028,1245.0,1,1,Mestizo,11.0,PEA Ocupada,1202.0834,1202.0834,7.0918117,7.0918117
007374,018,11,46,314.47202,1245.0,3,0,Mestizo,28.0,PEA Ocupada,561.0833,561.0833,6.3298693,6.3298693
007374,035,11,49,314.47202,1245.0,2,0,Mestizo,40.0,PEA Ocupada,180.33333,180.33333,5.194807,5.194807
007374,035,11,18,448.07346,1245.0,3,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007374,086,11,28,388.8557,1245.0,2,1,Mestizo,16.0,PEA Ocupada,1301.25,1301.25,7.1710806,7.1710806
007374,137,11,26,379.5004,1245.0,1,0,Mestizo,11.0,PEA Ocupada,836.5,836.5,6.7292266,6.7292266
007375,013,11,40,534.03516,1245.0,2,1,Otros,32.0,PEA Ocupada,646.25,646.25,6.4711866,6.4711866
007375,013,11,29,521.1871,1245.0,2,0,Blanco,21.0,PEA Ocupada,661.0833,661.0833,6.49388,6.49388
007375,013,11,49,431.88028,1245.0,2,0,Blanco,41.0,PEA Ocupada,178.25,178.25,5.183187,5.183187
007375,013,11,30,534.03516,1245.0,2,1,Mestizo,21.0,PEA Ocupada,278.5,278.5,5.629418,5.629418
007375,013,11,33,521.1871,1245.0,2,0,Otros,23.0,PEA Ocupada,193.83333,193.83333,5.266999,5.266999
007375,045,11,64,492.4653,1245.0,0,1,Otros,58.0,PEA Ocupada,1090.5555,1090.5555,6.9944425,6.9944425
007375,045,11,60,431.88028,1245.0,2,0,Otros,54.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007375,045,11,40,534.03516,1245.0,1,1,Mestizo,23.0,PEA Ocupada,775.5,775.5,6.653508,6.653508
007375,045,11,32,534.03516,1245.0,1,1,Mestizo,19.0,PEA Ocupada,430.83334,430.83334,6.0657215,6.0657215
007375,045,11,27,521.1871,1624.0,2,0,Mestizo,16.0,PEA Ocupada,809.8333,945.1666,6.8513613,6.6968284
007375,045,11,22,615.3619,1245.0,1,0,Mestizo,5.0,PEA Ocupada,671.25,671.25,6.5091414,6.5091414
007375,045,11,26,521.1871,1245.0,1,0,Mestizo,9.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007375,045,11,23,508.69934,1245.0,2,1,Otros,12.0,PEA Ocupada,430.83334,430.83334,6.0657215,6.0657215
007375,061,11,38,534.03516,1245.0,2,1,Otros,26.0,PEA Ocupada,323.08334,323.08334,5.77791,5.77791
007375,061,11,18,615.3619,1245.0,1,0,Blanco,1.0,PEA Ocupada,430.83334,430.83334,6.0657215,6.0657215
007375,092,11,35,534.03516,1245.0,2,1,Mestizo,23.0,PEA Ocupada,904.75,904.75,6.8076587,6.8076587
007375,108,11,68,344.68405,1245.0,0,1,Mestizo,62.0,PEA Ocupada,336.4,336.4,5.8183007,5.8183007
007375,108,11,36,534.03516,1245.0,1,1,Otros,19.0,PEA Ocupada,861.6667,861.6667,6.7588687,6.7588687
007375,140,11,68,344.68405,1245.0,0,1,Otros,62.0,PEA Ocupada,644.0,644.0,6.4676986,6.4676986
007376,004,11,54,396.54514,1245.0,2,0,Mestizo,45.0,PEA Ocupada,104.166664,104.166664,4.6459923,4.6459923
007376,019,11,36,490.342,1245.0,1,1,Otros,19.0,PEA Ocupada,1040.9166,1040.9166,6.947857,6.947857
007376,067,11,28,478.54507,3633.0,5,0,Mestizo,5.0,PEA Ocupada,1189.1666,1491.9166,7.307817,7.081008
007376,083,11,42,478.54507,1245.0,1,0,Mestizo,28.0,PEA Ocupada,1114.75,1114.75,7.0163856,7.0163856
007376,083,11,23,467.07907,1245.0,4,1,Mestizo,0.0,PEA Ocupada,851.5,851.5,6.7469993,6.7469993
007376,083,11,44,478.54507,1245.0,3,0,Mestizo,25.0,PEA Ocupada,390.33334,390.33334,5.967001,5.967001
007376,083,11,38,490.342,1245.0,2,1,Otros,26.0,PEA Ocupada,546.5,546.5,6.3035345,6.3035345
007376,099,11,54,396.54514,1245.0,1,0,Mestizo,41.0,PEA Ocupada,421.75,421.75,6.0444126,6.0444126
007376,131,11,46,452.17328,1245.0,2,1,Mestizo,34.0,PEA Ocupada,2073.75,2073.75,7.637114,7.637114
007376,131,11,32,478.54507,1245.0,2,0,Mestizo,25.0,PEA Ocupada,330.66666,330.66666,5.8011107,5.8011107
007376,131,11,19,467.07907,1245.0,1,1,Mestizo,6.0,PEA Ocupada,986.8333,986.8333,6.894501,6.894501
007377,010,11,48,215.42278,1245.0,2,0,Otros,37.0,PEA Ocupada,599.6667,599.6667,6.3963737,6.3963737
007377,031,11,49,215.42278,1245.0,2,0,Otros,38.0,PEA Ocupada,787.6667,787.6667,6.669075,6.669075
007377,051,11,42,266.37784,1245.0,1,1,Otros,28.0,PEA Ocupada,909.9,909.9,6.813335,6.813335
007377,051,11,35,259.96918,1245.0,2,0,Otros,24.0,PEA Ocupada,650.8333,650.8333,6.4782534,6.4782534
007377,072,11,67,171.92911,1245.0,2,1,Otros,58.0,PEA Ocupada,670.9167,670.9167,6.508645,6.508645
007377,072,11,61,215.42278,1025.0,4,0,Mestizo,39.0,PEA Ocupada,1781.1666,1866.5833,7.531865,7.485024
007377,092,11,25,266.37784,1245.0,1,1,Otros,8.0,PEA Ocupada,797.5833,797.5833,6.6815863,6.6815863
007377,172,11,57,245.64272,1245.0,1,1,Mestizo,40.0,PEA Ocupada,1122.3334,1122.3334,7.023165,7.023165
007377,172,11,59,215.42278,1245.0,1,0,Otros,42.0,PEA Ocupada,815.3333,815.3333,6.703597,6.703597
007377,172,11,30,266.37784,1245.0,1,1,Otros,13.0,PEA Ocupada,430.5,430.5,6.064947,6.064947
007378,013,11,67,233.18518,1245.0,1,1,Mestizo,50.0,PEA Ocupada,115.25,115.25,4.7471037,4.7471037
007378,013,11,38,361.28476,3270.0,1,1,Otros,21.0,PEA Ocupada,1645.9166,1918.4166,7.5592556,7.4060526
007378,056,11,63,333.16196,1245.0,4,1,Mestizo,41.0,PEA Ocupada,2412.9167,2412.9167,7.7885914,7.7885914
007378,056,11,51,292.17505,1245.0,3,0,Mestizo,32.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007378,100,11,40,361.28476,1022.0,3,1,Mestizo,20.0,PEA Ocupada,1402.9166,1488.0833,7.305244,7.246309
007378,100,11,33,352.59274,1245.0,3,0,Mestizo,13.0,PEA Ocupada,1202.5,1202.5,7.092158,7.092158
007378,128,11,44,361.28476,1245.0,2,1,Otros,37.0,PEA Ocupada,1518.1771,1518.1771,7.3252654,7.3252654
007378,128,11,40,352.59274,1245.0,1,0,Otros,25.0,PEA Ocupada,841.75,841.75,6.735483,6.735483
007378,128,11,16,416.30377,1245.0,1,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007379,005,11,61,300.828,1245.0,1,1,Mestizo,44.0,PEA Ocupada,1021.1667,1021.1667,6.928701,6.928701
007379,030,11,46,300.828,1245.0,1,1,Mestizo,29.0,PEA Ocupada,2394.6667,2394.6667,7.780999,7.780999
007379,043,11,28,326.2214,1245.0,2,1,Blanco,21.0,PEA Ocupada,388.41666,388.41666,5.9620786,5.9620786
007379,106,11,61,263.81894,1005.0,4,0,Mestizo,39.0,PEA Ocupada,1786.3334,1870.0834,7.533738,7.4879203
007380,014,11,68,288.28635,1245.0,2,0,Mestizo,57.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007380,014,11,36,439.63403,1245.0,1,0,Mestizo,19.0,PEA Ocupada,745.6666,745.6666,6.614279,6.614279
007380,027,11,81,290.74942,1245.0,1,1,Mestizo,64.0,PEA Ocupada,390.8917,390.8917,5.9684305,5.9684305
007380,027,11,77,288.28635,1245.0,2,0,Mestizo,66.0,PEA Ocupada,101.166664,101.166664,4.6167693,4.6167693
007380,027,11,41,439.63403,1245.0,3,0,Mestizo,21.0,PEA Ocupada,505.66666,505.66666,6.225878,6.225878
007380,040,11,52,415.40656,1245.0,3,1,Mestizo,32.0,PEA Ocupada,118.0,118.0,4.7706847,4.7706847
007380,040,11,63,364.30157,302.0,1,0,Mestizo,46.0,PEA Ocupada,842.8333,868.0,6.7661915,6.736769
007380,051,11,66,290.74942,1245.0,2,1,Mestizo,57.0,PEA Ocupada,773.5,773.5,6.6509256,6.6509256
007380,051,11,63,364.30157,1245.0,0,0,Mestizo,57.0,PEA Ocupada,298.2604,298.2604,5.697967,5.697967
007380,051,11,31,439.63403,1245.0,1,0,Mestizo,17.0,PEA Ocupada,1117.25,1117.25,7.0186257,7.0186257
007380,061,11,58,415.40656,1245.0,2,1,Blanco,47.0,PEA Ocupada,889.4167,889.4167,6.790566,6.790566
007380,096,11,74,288.28635,1245.0,2,0,Otros,65.0,PEA Ocupada,102.166664,102.166664,4.6266055,4.6266055
007380,096,11,71,290.74942,1245.0,2,1,Otros,63.0,PEA Ocupada,131.06667,131.06667,4.875706,4.875706
007381,007,11,32,217.73624,255.0,3,1,Mestizo,13.0,PEA Ocupada,2004.0834,2025.3334,7.6134896,7.602942
007381,007,11,59,176.08575,1245.0,1,0,Otros,42.0,PEA Ocupada,396.5035,396.5035,5.982685,5.982685
007381,007,11,34,212.49782,1245.0,3,0,Mestizo,14.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007381,024,11,67,140.5342,1245.0,0,1,Otros,61.0,PEA Ocupada,126.25,126.25,4.838264,4.838264
007381,024,11,63,176.08575,1245.0,2,0,Otros,52.0,PEA Ocupada,443.83334,443.83334,6.095449,6.095449
007381,041,11,35,217.73624,1245.0,1,1,Mestizo,18.0,PEA Ocupada,2194.5833,2194.5833,7.6937475,7.6937475
007381,058,11,50,176.08575,1245.0,1,0,Mestizo,36.0,PEA Ocupada,303.66666,303.66666,5.7159305,5.7159305
007381,058,11,27,212.49782,1245.0,3,0,Mestizo,7.0,PEA Ocupada,200.41667,200.41667,5.3003983,5.3003983
007381,058,11,46,176.08575,1245.0,1,0,Mestizo,29.0,PEA Ocupada,150.33333,150.33333,5.012855,5.012855
007381,091,11,35,217.73624,1245.0,3,1,Mestizo,15.0,PEA Ocupada,671.4167,671.4167,6.50939,6.50939
007381,091,11,35,212.49782,1053.0,1,0,Otros,18.0,PEA Ocupada,893.1667,980.9167,6.8884873,6.794773
007381,142,11,43,217.73624,1245.0,1,1,Mestizo,26.0,PEA Ocupada,1339.75,1339.75,7.200238,7.200238
007381,142,11,42,212.49782,307.0,3,0,Mestizo,22.0,PEA Ocupada,1316.75,1342.3334,7.2021646,7.182922
007382,003,11,46,211.69899,1040.0,3,1,Otros,24.0,PEA Ocupada,1382.8334,1469.5,7.2926774,7.2318897
007382,003,11,45,185.65494,1040.0,4,0,Mestizo,22.0,PEA Ocupada,1152.3334,1239.0,7.12206,7.0495443
007382,031,11,85,146.91614,1245.0,2,0,Mestizo,76.0,PEA Ocupada,216.08333,216.08333,5.375664,5.375664
007382,046,11,29,229.56888,1245.0,1,1,Otros,13.0,PEA Ocupada,1060.0,1060.0,6.9660244,6.9660244
007382,046,11,38,224.04578,1245.0,3,0,Otros,19.0,PEA Ocupada,188.41667,188.41667,5.238656,5.238656
007382,074,11,63,185.65494,1245.0,2,0,Mestizo,54.0,PEA Ocupada,286.83334,286.83334,5.658901,5.658901
007382,089,11,56,185.65494,1245.0,1,0,Blanco,39.0,PEA Ocupada,2104.9167,2104.9167,7.6520314,7.6520314
007382,089,11,37,224.04578,1245.0,3,0,Otros,19.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007383,010,11,32,292.95157,1245.0,2,0,Mestizo,21.0,PEA Ocupada,792.6667,792.6667,6.6754026,6.6754026
007383,046,11,51,276.8075,1245.0,4,1,Otros,29.0,PEA Ocupada,1495.5,1495.5,7.310216,7.310216
007383,064,11,38,300.1733,1236.0,4,1,Mestizo,16.0,PEA Ocupada,1430.5,1533.5,7.335308,7.2657795
007383,101,11,53,276.8075,1245.0,2,1,Mestizo,43.0,PEA Ocupada,498.41666,498.41666,6.2114363,6.2114363
007383,155,11,64,242.75356,1245.0,2,0,Mestizo,53.0,PEA Ocupada,191.41667,191.41667,5.2544527,5.2544527
007383,155,11,42,300.1733,1245.0,1,1,Otros,25.0,PEA Ocupada,642.75,642.75,6.465756,6.465756
007383,155,11,30,300.1733,1245.0,1,1,Mestizo,14.0,PEA Ocupada,299.08334,299.08334,5.700722,5.700722
007383,155,11,24,345.88586,1245.0,1,0,Mestizo,10.0,PEA Ocupada,398.75,398.75,5.9883347,5.9883347
007384,014,11,36,378.57962,1245.0,1,0,Mestizo,19.0,PEA Ocupada,427.83334,427.83334,6.058734,6.058734
007384,028,11,27,378.57962,2620.0,3,0,Mestizo,7.0,PEA Ocupada,1087.25,1305.5834,7.174405,6.991407
007384,098,12,52,357.71674,1245.0,1,1,Mestizo,37.0,PEA Ocupada,575.0833,575.0833,6.354515,6.354515
007384,098,22,69,250.37144,1245.0,4,1,Mestizo,47.0,PEA Ocupada,1313.4166,1313.4166,7.180387,7.180387
007385,006,11,22,366.6789,1245.0,1,1,Mestizo,5.0,PEA Ocupada,1803.25,1803.25,7.497346,7.497346
007385,032,11,54,311.30646,1245.0,3,0,Mestizo,32.0,PEA Ocupada,170.33333,170.33333,5.1377573,5.1377573
007385,045,11,71,248.45396,1245.0,1,1,Mestizo,54.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007385,045,11,66,246.34918,1245.0,1,0,Mestizo,49.0,PEA Ocupada,440.91666,440.91666,6.0888557,6.0888557
007385,070,11,24,366.6789,1245.0,4,1,Blanco,2.0,PEA Ocupada,1032.0834,1032.0834,6.939335,6.939335
007385,070,11,21,443.56302,1245.0,3,0,Blanco,2.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007385,083,11,59,354.97714,1245.0,2,1,Mestizo,52.0,PEA Ocupada,587.25,587.25,6.3754506,6.3754506
007385,083,11,30,375.68024,1245.0,1,0,Mestizo,13.0,PEA Ocupada,478.91666,478.91666,6.1715264,6.1715264
007385,083,11,33,384.94138,1245.0,1,1,Mestizo,16.0,PEA Ocupada,721.3333,721.3333,6.5811014,6.5811014
007385,083,11,15,443.56302,1245.0,1,0,Mestizo,2.0,PEA Ocupada,511.08334,511.08334,6.2365327,6.2365327
007385,083,11,28,384.94138,1245.0,1,1,Mestizo,11.0,PEA Ocupada,721.3333,721.3333,6.5811014,6.5811014
007385,108,11,37,384.94138,1022.0,3,1,Mestizo,17.0,PEA Ocupada,1102.0,1187.1666,7.0793247,7.004882
007386,015,11,59,208.10533,1245.0,1,1,Blanco,44.0,PEA Ocupada,713.9167,713.9167,6.5707664,6.5707664
007386,015,11,51,182.50339,1037.0,1,0,Mestizo,34.0,PEA Ocupada,1446.75,1533.1666,7.3350906,7.277075
007386,055,11,63,208.10533,1245.0,2,1,Mestizo,52.0,PEA Ocupada,253.83334,253.83334,5.536678,5.536678
007386,055,11,58,182.50339,1245.0,1,0,Mestizo,45.0,PEA Ocupada,460.0,460.0,6.1312265,6.1312265
007386,055,11,32,225.67186,1245.0,1,1,Mestizo,18.0,PEA Ocupada,879.6667,879.6667,6.779543,6.779543
007386,113,11,42,225.67186,2075.0,1,1,Mestizo,25.0,PEA Ocupada,1304.1666,1477.0833,7.297825,7.1733193
007386,113,11,38,220.24252,1245.0,2,0,Mestizo,29.0,PEA Ocupada,261.08334,261.08334,5.56484,5.56484
007386,113,11,14,260.0388,1245.0,1,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007386,133,11,41,225.67186,1245.0,1,1,Mestizo,24.0,PEA Ocupada,762.8333,762.8333,6.6370397,6.6370397
007386,133,11,42,220.24252,1245.0,2,0,Otros,35.0,PEA Ocupada,362.33334,362.33334,5.892565,5.892565
007386,170,11,76,145.65613,1245.0,1,1,Mestizo,59.0,PEA Ocupada,1838.75,1838.75,7.5168414,7.5168414
007386,170,11,44,225.67186,1245.0,3,1,Mestizo,25.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007386,170,11,74,145.65613,1245.0,1,1,Mestizo,60.0,PEA Ocupada,1766.3334,1766.3334,7.476661,7.476661
007387,008,11,68,108.22815,1245.0,2,0,Mestizo,62.0,PEA Ocupada,353.33334,353.33334,5.867412,5.867412
007387,037,11,32,165.04694,1245.0,3,0,Otros,12.0,PEA Ocupada,614.5833,614.5833,6.4209447,6.4209447
007387,052,11,53,136.76572,1040.0,4,0,Mestizo,32.0,PEA Ocupada,1920.5834,2007.25,7.604521,7.5603843
007387,081,11,44,165.04694,1040.0,3,0,Mestizo,24.0,PEA Ocupada,2270.6667,2357.3335,7.7652864,7.727829
007387,081,11,87,108.22815,1245.0,0,0,Otros,81.0,PEA Ocupada,272.5,272.5,5.607639,5.607639
007387,096,11,56,155.95148,2809.0,1,1,Mestizo,39.0,PEA Ocupada,1494.0834,1728.1667,7.4548163,7.309268
007387,096,11,48,136.76572,1245.0,1,0,Otros,31.0,PEA Ocupada,1533.1666,1533.1666,7.3350906,7.3350906
007387,125,11,54,155.95148,1040.0,4,1,Mestizo,32.0,PEA Ocupada,2005.5834,2092.25,7.645995,7.60369
007387,125,11,45,136.76572,1245.0,2,0,Mestizo,33.0,PEA Ocupada,380.0,380.0,5.9401712,5.9401712
007387,125,11,19,161.09239,52.0,3,1,Mestizo,1.0,PEA Ocupada,1816.25,1820.5834,7.506912,7.504529
007388,010,11,55,312.50784,1245.0,2,1,Otros,44.0,PEA Ocupada,1746.9166,1746.9166,7.4656076,7.4656076
007388,010,11,51,274.0619,1245.0,0,0,Otros,45.0,PEA Ocupada,106.15,106.15,4.664853,4.664853
007388,010,11,30,338.88718,1245.0,2,1,Otros,22.0,PEA Ocupada,901.5833,901.5833,6.8041525,6.8041525
007388,010,11,21,322.80963,1245.0,1,1,Mestizo,4.0,PEA Ocupada,193.16667,193.16667,5.2635536,5.2635536
007388,010,11,14,322.80963,1245.0,2,1,Otros,3.0,PEA Ocupada,245.75,245.75,5.504315,5.504315
007388,010,11,28,330.73404,1245.0,2,0,Otros,17.0,PEA Ocupada,171.75,171.75,5.14604,5.14604
007388,053,11,49,312.50784,1245.0,2,1,Otros,40.0,PEA Ocupada,644.0,644.0,6.4676986,6.4676986
007388,053,11,18,322.80963,1245.0,1,1,Otros,1.0,PEA Ocupada,1957.4166,1957.4166,7.579381,7.579381
007388,075,11,35,338.88718,2650.0,5,1,Otros,12.0,PEA Ocupada,2012.8334,2233.6667,7.7114,7.607299
007388,118,11,55,312.50784,1245.0,2,1,Otros,44.0,PEA Ocupada,1080.5,1080.5,6.985179,6.985179
007388,118,11,28,330.73404,303.0,4,0,Otros,7.0,PEA Ocupada,1094.5,1119.75,7.0208607,6.998053
007388,140,11,30,338.88718,1245.0,2,1,Otros,18.0,PEA Ocupada,653.6667,653.6667,6.4825974,6.4825974
007388,183,12,74,218.72905,1245.0,0,1,Otros,68.0,PEA Ocupada,322.0,322.0,5.7745514,5.7745514
